Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Target
1,44,1,9003,1,39,1,1,1,140.0,1,0,0,1,0,0,20,0,0,6,10,5,11.666666666666666,0,0,6,7,5,12.6,0,Graduate
1,1,4,9238,1,1,1,1,38,120.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,Graduate
1,39,1,9085,1,19,1,37,37,100.0,1,0,1,0,0,1,26,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,1,1,9238,1,1,1,1,19,113.5,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,7,6,14.142857142857142,0,Graduate
1,1,1,9085,1,1,1,37,37,132.1,1,0,1,1,0,0,29,0,4,5,11,4,12.5,2,1,5,11,2,12.5,0,Dropout
1,44,1,9003,1,39,1,3,1,160.0,1,0,0,0,0,0,20,0,0,6,10,6,13.375,0,0,6,10,6,13.0,0,Graduate
1,1,1,9070,1,1,1,19,2,126.3,1,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,Graduate
1,44,1,9085,1,39,1,1,1,160.0,1,0,0,1,0,0,23,0,1,6,12,4,13.4,0,1,6,17,2,13.5,0,Enrolled
1,43,1,9556,1,1,1,2,3,100.0,0,0,0,1,0,0,25,0,2,7,10,3,13.0,0,1,8,10,3,11.666666666666666,4,Enrolled
1,18,1,9500,1,1,1,3,3,125.8,1,0,0,1,0,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,Graduate
1,1,3,9070,1,1,1,1,38,142.2,1,0,0,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.833333333333334,0,Graduate
1,17,2,9853,1,1,1,1,19,119.4,1,0,0,1,0,0,18,0,0,7,10,7,12.142857142857142,0,0,7,7,7,13.142857142857142,0,Graduate
1,1,2,9500,1,1,1,1,19,106.4,1,0,0,1,0,1,19,0,0,7,9,5,13.34,0,0,7,9,6,12.385714285714286,0,Enrolled
1,7,1,8014,0,40,1,37,19,120.0,0,0,0,1,0,0,36,0,6,10,15,4,13.0,0,5,9,10,4,13.75,0,Dropout
1,44,1,9003,1,39,1,1,38,150.0,0,0,0,1,1,1,20,0,0,6,18,3,12.0,0,0,6,17,3,11.666666666666666,0,Enrolled
1,17,2,171,1,1,41,1,1,148.6,1,0,0,1,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
1,1,1,9238,1,1,1,38,38,108.7,1,0,0,1,1,0,18,0,0,6,9,5,11.0,0,0,6,12,0,0.0,0,Dropout
1,44,1,9003,1,39,1,3,1,130.0,0,0,0,1,1,0,19,0,0,6,8,5,11.5,0,0,6,11,6,11.333333333333334,0,Enrolled
1,17,1,9238,1,1,1,1,44,124.6,1,0,1,0,1,0,20,0,3,9,9,3,13.333333333333334,0,2,6,6,2,12.5,0,Dropout
1,1,2,9500,1,1,1,19,19,131.0,1,0,0,1,1,0,18,0,0,7,9,7,14.594444444444443,0,0,8,10,8,13.472,0,Graduate
1,44,1,9130,1,39,1,3,1,130.0,1,0,1,1,1,0,20,0,2,6,9,4,11.0,0,1,6,13,3,10.666666666666666,0,Dropout
1,18,1,9119,1,1,1,19,1,116.1,1,0,1,0,1,0,24,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,Dropout
1,17,1,9773,1,1,1,19,38,125.6,1,0,0,1,1,0,19,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,17,1,9119,1,1,1,19,19,121.3,1,0,0,1,1,0,18,0,0,5,9,1,12.0,0,0,5,10,2,12.0,3,Dropout
1,1,3,9119,1,1,1,4,38,107.4,1,0,0,1,1,0,18,0,0,5,8,5,14.0,0,0,5,6,5,13.2,0,Graduate
1,1,1,9254,1,1,1,1,19,116.9,0,0,0,1,1,0,18,0,0,6,8,6,13.571428571428571,0,0,6,7,5,11.8,0,Graduate
1,43,2,9670,1,1,1,3,19,123.5,1,0,0,1,1,0,22,0,0,6,12,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,1,1,9670,1,1,1,19,38,130.5,0,0,0,1,1,0,19,0,0,6,8,6,14.25,0,0,6,7,6,13.857142857142858,0,Graduate
2,39,1,9085,1,12,1,1,39,140.0,1,0,1,0,0,0,32,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,17,1,9853,1,1,1,34,19,117.1,1,0,0,1,0,1,21,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,Dropout
1,18,1,9500,1,1,1,37,37,127.5,1,0,0,1,0,1,19,0,0,8,8,7,13.542857142857144,0,0,8,8,7,13.542857142857144,0,Graduate
4,43,1,8014,0,1,1,38,37,126.0,0,0,0,1,0,1,39,0,3,9,9,9,13.11111111111111,0,2,7,10,7,11.714285714285714,0,Graduate
1,43,1,8014,0,10,1,34,34,113.0,1,0,0,1,0,0,30,0,3,9,11,9,12.666666666666666,0,2,7,7,7,12.142857142857142,0,Graduate
1,1,1,9147,1,1,1,1,19,130.1,1,0,0,1,0,0,18,0,0,5,10,4,10.75,1,0,5,13,2,10.0,0,Dropout
2,43,1,9991,0,1,1,37,37,110.0,1,0,0,1,0,0,38,0,4,10,14,4,10.75,0,2,10,10,2,10.0,0,Dropout
1,1,3,9070,1,1,1,34,37,135.8,1,0,0,1,0,0,20,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,Graduate
1,39,1,8014,0,19,1,34,34,126.3,0,0,0,1,0,0,55,0,0,6,6,6,13.833333333333334,0,1,6,6,6,12.833333333333334,0,Graduate
4,27,1,9070,1,2,1,34,34,130.0,0,0,0,1,0,0,53,0,15,18,18,17,13.176470588235292,0,13,18,18,16,13.0,0,Dropout
2,39,1,8014,0,1,1,34,34,104.0,0,0,0,1,0,0,54,0,0,6,8,4,12.75,0,0,6,12,5,12.6,0,Dropout
1,43,1,9500,1,1,1,37,37,123.6,1,0,0,1,0,1,18,0,0,7,8,5,12.86,0,0,7,8,5,12.86,0,Enrolled
1,39,1,8014,0,1,1,37,37,121.0,0,0,1,0,0,0,44,0,2,8,12,4,12.0,2,2,7,9,4,12.0,2,Dropout
1,43,1,9238,1,1,1,37,37,130.5,1,0,0,1,0,0,28,0,8,11,11,9,11.666666666666666,0,8,11,13,9,12.555555555555555,0,Graduate
1,7,1,8014,0,43,1,19,19,180.0,0,0,0,1,0,0,37,0,12,14,14,14,16.5,0,8,11,11,11,16.90909090909091,0,Graduate
1,43,1,9238,1,1,1,14,14,112.5,1,0,0,1,0,0,20,0,8,10,14,9,12.333333333333334,0,3,7,10,7,11.77777777777778,0,Graduate
1,1,3,9500,1,1,1,19,3,126.1,1,0,0,1,0,0,18,0,0,7,8,7,12.59125,0,0,8,11,7,12.820000000000002,0,Enrolled
1,1,1,9238,1,1,1,19,19,111.8,1,0,0,1,1,0,19,0,0,6,9,4,11.5,0,0,6,12,3,11.0,0,Dropout
1,17,1,9003,1,1,1,38,37,131.4,1,0,0,1,1,1,23,0,17,18,19,18,11.894736842105264,0,12,13,13,13,12.923076923076923,0,Graduate
1,17,1,9238,1,1,1,19,37,144.3,0,0,0,1,1,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,39,1,9254,1,1,1,3,19,115.0,0,0,0,0,1,0,24,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,44,1,9003,1,39,1,4,4,120.0,1,0,0,1,1,0,22,0,0,6,13,5,13.0,0,0,6,13,2,11.5,0,Enrolled
1,39,1,9003,1,1,1,1,38,168.6,0,0,0,1,1,0,26,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,17,6,9773,1,1,1,37,37,127.7,1,0,0,1,1,0,18,0,0,6,6,6,15.166666666666666,0,0,6,6,6,14.833333333333334,0,Graduate
1,44,1,9130,1,39,1,38,19,150.0,0,0,0,1,1,0,24,0,2,6,8,4,11.75,0,1,6,8,2,13.5,0,Dropout
1,1,1,9119,1,1,1,1,38,129.8,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,6,1,15.0,0,Enrolled
1,1,1,171,1,1,1,1,38,135.6,1,0,0,1,1,0,26,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
1,39,1,9254,1,19,1,37,37,100.0,0,0,0,1,1,0,27,0,0,6,11,3,11.333333333333334,0,0,6,10,3,14.75,0,Dropout
1,44,1,9003,1,39,1,37,37,140.0,1,0,0,1,1,1,20,0,0,6,10,5,12.6,0,0,6,6,5,13.2,0,Graduate
1,1,1,9119,1,1,1,12,1,124.1,1,0,0,1,1,0,19,0,0,5,10,0,0.0,0,0,5,10,1,14.0,3,Dropout
1,1,1,9085,1,1,1,38,38,131.6,0,0,0,1,1,1,18,0,0,6,8,6,15.5,0,0,6,9,4,15.5,0,Dropout
1,1,3,9500,1,1,1,1,1,129.0,1,0,0,1,1,0,18,0,0,8,8,7,12.365714285714288,0,0,8,8,7,12.365714285714288,0,Graduate
1,17,1,9670,1,1,1,37,37,135.7,1,0,0,1,1,0,19,0,0,6,7,5,13.2,0,0,6,10,5,13.25,0,Enrolled
1,43,1,9070,1,1,1,37,37,108.0,1,0,0,1,1,0,34,0,7,12,12,7,11.428571428571429,0,4,12,12,7,11.857142857142858,0,Enrolled
1,1,1,9238,1,1,1,38,19,110.8,1,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
1,1,1,9773,1,1,1,1,19,124.5,0,0,0,1,1,1,19,0,0,6,10,4,14.0,0,0,6,9,6,12.333333333333334,0,Graduate
2,39,1,9003,1,1,1,2,2,100.0,0,0,0,1,1,0,30,0,3,12,12,3,12.0,0,5,12,16,5,11.8,0,Dropout
1,43,1,9773,1,1,1,1,3,123.8,0,0,0,0,1,0,22,0,0,4,4,0,0.0,4,0,5,8,3,12.0,0,Dropout
1,17,1,9147,1,1,1,3,38,131.4,0,0,0,0,1,0,19,0,0,5,13,4,10.0,0,0,5,7,3,11.333333333333334,0,Dropout
1,1,1,9147,1,1,1,38,1,118.5,0,0,0,1,1,0,21,0,0,5,9,1,10.0,0,0,5,10,1,10.0,0,Dropout
1,1,2,171,1,1,1,37,37,122.0,1,0,0,0,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
1,1,1,9254,1,1,1,37,37,122.9,0,0,0,1,1,1,19,0,0,6,7,6,11.166666666666666,0,0,6,12,3,11.666666666666666,0,Enrolled
1,1,1,9238,1,1,1,19,38,118.7,0,0,0,1,1,0,20,0,0,6,12,4,11.75,0,0,6,13,3,11.333333333333334,0,Enrolled
1,39,1,9003,1,19,1,3,1,100.0,1,0,0,1,1,0,35,0,0,6,13,3,11.75,0,0,6,10,0,0.0,0,Dropout
1,16,2,9147,1,1,1,37,37,135.9,1,0,0,1,1,0,20,0,0,5,8,1,10.0,0,0,5,7,1,11.0,0,Dropout
1,1,1,9130,1,1,1,6,11,138.4,0,0,0,1,1,0,21,0,0,5,8,3,14.0,0,0,5,5,5,12.8,0,Graduate
1,39,1,9085,1,12,1,34,34,128.2,0,0,1,0,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
1,43,1,9773,1,1,1,37,38,107.4,1,0,0,0,1,0,26,0,0,6,12,3,12.0,0,0,6,15,0,0.0,0,Dropout
1,17,1,9773,1,1,1,1,33,129.8,0,0,0,0,1,0,20,0,0,6,10,0,0.0,0,0,5,10,0,0.0,0,Dropout
1,39,1,9003,1,1,1,37,37,100.0,0,0,1,0,1,0,28,0,4,10,19,8,11.88888888888889,0,2,8,17,5,11.6,1,Dropout
1,1,3,9773,1,1,1,19,38,113.0,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.666666666666666,0,Graduate
1,43,1,9991,0,1,1,37,19,107.0,0,0,0,0,1,0,47,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
4,39,1,9773,1,12,1,37,37,130.0,0,0,0,0,1,0,55,0,0,6,8,5,11.4,0,0,6,9,5,12.4,0,Dropout
1,43,1,9003,1,1,1,37,37,120.0,1,0,0,1,1,0,39,0,0,6,8,0,0.0,0,1,6,8,2,11.0,0,Dropout
2,1,1,9003,1,1,1,37,37,120.5,1,0,1,1,1,0,35,0,14,17,17,14,10.642857142857142,1,12,12,12,12,10.666666666666666,0,Dropout
1,39,1,9238,1,1,1,37,29,120.5,0,0,0,0,1,0,32,0,0,6,10,2,11.0,0,0,6,12,0,0.0,0,Dropout
1,1,4,9773,1,1,1,3,12,137.0,1,0,0,1,1,0,20,0,0,6,6,6,16.833333333333332,0,0,6,6,6,16.666666666666668,0,Graduate
1,39,1,9254,1,1,1,37,37,115.0,0,0,0,1,1,0,36,0,0,6,8,6,13.571428571428571,0,0,6,9,5,13.2,0,Graduate
1,39,1,9991,0,19,1,38,19,142.7,0,0,1,1,1,1,34,0,0,5,11,5,14.714285714285714,0,0,5,14,5,14.375,5,Graduate
1,1,1,9670,1,1,1,38,19,116.7,1,0,0,1,1,0,21,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,Dropout
1,43,1,9991,0,1,1,37,19,136.1,0,0,0,1,1,1,42,0,0,5,14,1,10.0,0,0,5,14,1,11.0,0,Dropout
1,39,1,9003,1,19,1,37,19,134.3,0,0,0,1,1,0,25,0,0,6,15,1,11.0,0,0,6,13,4,11.75,0,Dropout
1,18,1,9773,1,1,1,38,38,153.0,1,0,0,1,1,1,18,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,Dropout
1,1,1,9773,1,1,1,19,38,132.0,0,0,0,1,1,1,18,0,0,6,6,5,12.0,0,0,6,6,6,12.833333333333334,0,Graduate
1,1,2,9238,1,1,1,38,19,129.6,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.857142857142858,0,Graduate
1,43,1,9085,1,1,1,3,19,105.0,0,0,1,0,1,0,34,0,2,6,13,3,11.333333333333334,0,0,6,8,2,11.5,0,Dropout
1,17,2,9773,1,1,1,1,1,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12.0,0,0,6,12,0,0.0,0,Dropout
1,1,1,9500,1,1,1,37,37,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0.0,1,0,7,7,0,0.0,0,Dropout
1,17,1,9500,1,1,1,19,19,132.5,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,Graduate
1,44,1,9003,1,39,1,1,19,130.0,1,0,0,1,1,0,19,0,0,6,9,6,12.166666666666666,0,0,6,14,4,13.0,0,Graduate
1,39,1,9085,1,1,1,1,1,120.0,0,0,1,0,1,0,31,0,0,5,13,4,13.5,1,0,5,12,3,11.666666666666666,1,Dropout
1,17,1,9670,1,1,1,1,37,150.0,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.333333333333334,0,Graduate
1,1,1,9147,1,1,1,38,38,115.6,0,0,0,1,1,1,20,0,0,5,8,5,12.375,0,0,5,7,5,11.666666666666666,0,Graduate
1,43,2,9500,1,6,1,1,19,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.733333333333334,0,0,7,7,6,12.733333333333334,0,Graduate
1,1,2,9070,1,1,1,19,19,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0.0,0,Dropout
1,39,1,9130,1,1,1,1,1,120.0,1,0,1,0,1,0,41,0,0,5,5,0,0.0,1,0,5,5,0,0.0,5,Dropout
1,43,1,9500,1,19,1,34,34,110.0,1,0,0,1,1,0,27,0,0,7,7,0,0.0,6,0,7,7,0,0.0,6,Dropout
1,17,1,9500,1,1,1,1,1,131.4,0,0,0,1,0,0,19,0,0,7,7,7,13.44285714285714,0,0,8,8,7,13.771428571428572,0,Dropout
1,18,2,9500,1,1,24,1,1,126.8,1,0,0,1,0,1,20,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,Graduate
1,43,4,9500,1,6,1,38,37,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,Graduate
2,39,1,9991,0,1,1,37,37,160.0,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.166666666666666,0,Graduate
1,17,5,9773,1,1,1,19,12,115.9,1,0,0,1,0,0,22,0,0,6,7,6,13.571428571428571,0,0,6,7,6,15.285714285714286,0,Graduate
1,1,2,9254,1,1,1,1,19,109.3,1,0,0,1,0,1,20,0,0,6,6,6,13.833333333333334,0,0,6,6,6,15.0,0,Graduate
1,1,1,9670,1,1,1,37,38,113.9,1,0,1,0,0,0,18,0,0,6,7,4,11.25,0,0,6,9,4,10.857142857142858,0,Dropout
1,1,1,9238,1,1,1,37,37,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,Graduate
1,7,1,9500,1,3,1,1,37,140.0,0,0,0,1,0,0,30,0,0,8,8,7,15.675714285714283,0,0,8,8,7,15.675714285714283,0,Graduate
1,18,1,9238,1,1,1,38,38,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.833333333333334,0,0,6,8,6,12.0,0,Graduate
1,1,1,9254,1,1,1,19,19,120.0,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15.0,0,Enrolled
1,1,1,9238,1,1,1,19,38,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,Enrolled
1,17,1,9085,1,1,1,38,38,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13.0,1,0,5,7,5,13.333333333333334,0,Graduate
1,1,2,9556,1,1,1,1,38,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.242857142857144,0,0,8,8,8,14.125,0,Graduate
1,18,1,9853,1,1,1,1,19,106.0,1,0,1,1,0,0,21,0,0,7,7,7,13.0,0,0,7,8,6,12.5,0,Enrolled
1,1,4,9670,1,1,1,1,1,124.1,1,0,0,1,0,0,18,0,0,6,6,6,14.166666666666666,0,0,6,7,6,13.428571428571429,0,Enrolled
1,1,3,9147,1,1,1,1,1,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,Graduate
4,39,1,9085,1,1,1,37,37,110.0,0,0,0,0,0,0,35,0,0,5,14,1,12.0,2,0,5,11,2,10.5,1,Dropout
1,1,6,9500,1,1,41,1,1,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,Enrolled
1,1,1,9500,1,1,1,38,37,130.0,1,0,0,1,1,1,18,0,0,7,7,6,13.183333333333332,0,0,7,7,6,13.183333333333332,0,Graduate
1,17,5,9070,1,1,1,19,1,122.6,1,0,0,1,1,0,22,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,Enrolled
1,17,1,9500,1,1,1,38,1,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,Graduate
2,39,1,9254,1,1,1,37,37,120.0,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,Graduate
2,7,1,9147,1,3,1,37,37,120.0,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,Enrolled
1,1,3,9500,1,1,1,37,38,137.3,1,0,0,1,0,1,22,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,Graduate
1,17,3,9254,1,1,1,37,37,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11.0,0,Enrolled
2,39,1,9147,1,1,1,37,37,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.857142857142858,0,Enrolled
2,39,1,9147,1,1,1,38,37,130.0,1,0,0,0,0,0,39,0,0,5,12,3,10.666666666666666,2,0,5,15,3,10.666666666666666,0,Dropout
1,18,6,9500,1,1,1,38,37,128.0,1,0,0,0,0,0,19,0,0,7,14,0,0.0,0,0,8,0,0,0.0,0,Dropout
4,39,1,9254,1,1,1,37,37,95.0,0,0,0,1,0,1,36,0,0,6,10,6,11.0,0,0,6,14,3,11.333333333333334,0,Graduate
1,1,2,9500,1,1,1,37,37,116.0,1,0,0,1,0,1,21,0,0,8,8,7,13.957142857142856,0,0,8,8,7,13.957142857142856,0,Graduate
1,1,1,9238,1,1,1,3,38,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.666666666666666,0,Enrolled
2,39,1,9238,1,1,1,38,38,107.5,0,0,1,1,0,1,42,0,0,6,8,6,13.333333333333334,0,0,6,7,6,15.285714285714286,0,Graduate
1,39,1,9119,1,1,1,37,37,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,Dropout
1,17,1,9773,1,1,1,19,19,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.666666666666666,0,0,6,8,5,11.6,0,Enrolled
2,44,1,8014,0,39,1,37,19,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.714285714285714,0,2,6,7,6,15.5,0,Graduate
1,1,4,9254,1,1,1,1,19,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11.0,0,0,6,9,5,11.4,0,Graduate
1,1,2,9670,1,1,1,26,30,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,Graduate
2,43,1,9991,0,3,1,37,19,140.0,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.22222222222222,0,Dropout
1,1,1,9147,1,1,1,37,37,145.0,1,0,0,1,0,0,18,0,0,5,6,5,13.0,0,0,5,5,5,14.0,0,Graduate
1,17,1,8014,0,1,1,38,37,113.0,0,0,0,1,0,1,24,0,0,6,11,4,12.0,0,0,6,7,6,13.0,0,Graduate
1,1,1,9853,1,1,1,19,12,137.1,1,0,0,1,0,0,18,0,0,6,6,6,13.333333333333334,0,0,6,7,6,12.333333333333334,0,Graduate
1,1,1,9670,1,1,1,37,37,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13.0,0,0,5,7,3,13.0,1,Enrolled
1,17,1,9500,1,1,1,1,1,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,Graduate
1,1,5,9238,1,1,1,38,1,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11.0,0,0,6,13,3,11.0,0,Graduate
1,17,4,9500,1,1,1,38,19,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.579999999999998,0,0,8,8,8,12.93625,0,Graduate
1,1,1,9238,1,1,1,19,19,124.5,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,0,6,8,6,12.5,0,Graduate
4,39,1,8014,0,1,1,37,37,126.0,0,0,0,1,0,1,38,0,4,9,13,8,12.88888888888889,0,2,7,9,7,13.0,0,Graduate
1,1,1,171,1,1,1,19,19,136.2,1,0,1,1,1,0,21,0,6,12,12,11,11.545454545454543,0,4,11,18,9,11.7,1,Enrolled
1,43,1,9147,1,1,25,1,5,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10.0,0,0,5,5,0,0.0,0,Enrolled
1,17,5,9500,1,1,1,19,1,138.5,1,0,0,1,0,0,19,0,0,8,8,8,14.34125,0,0,8,8,8,14.34125,0,Graduate
1,1,2,9773,1,1,1,38,37,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.142857142857142,0,0,6,6,5,12.0,0,Dropout
1,1,6,171,1,1,1,19,37,126.0,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
1,39,1,9003,1,1,1,19,19,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,Enrolled
1,1,1,9773,1,1,2,1,1,146.5,0,0,0,1,0,1,18,1,0,6,6,6,13.333333333333334,0,0,6,6,6,14.166666666666666,0,Graduate
1,1,1,9130,1,1,1,3,1,121.9,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.857142857142858,0,Graduate
1,7,1,9991,0,40,1,19,19,130.0,0,0,0,1,0,0,26,0,5,10,13,8,12.666666666666666,0,5,10,12,10,13.4,0,Graduate
1,1,1,9147,1,1,1,19,19,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10.0,0,0,5,8,2,10.0,0,Enrolled
1,18,3,9670,1,1,1,38,38,115.2,1,0,0,1,0,1,19,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,1,1,9254,1,1,1,38,37,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11.0,0,0,6,6,4,12.5,0,Enrolled
1,1,1,9130,1,1,1,37,37,108.0,1,0,1,1,0,0,20,0,0,5,10,2,12.0,2,0,5,9,4,11.0,0,Dropout
1,1,3,9254,1,1,1,19,19,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10.0,0,0,6,12,2,13.5,0,Enrolled
1,1,2,9500,1,1,1,19,1,128.0,1,0,0,1,0,0,19,0,0,7,7,7,14.20857142857143,0,0,8,9,8,15.127777777777778,0,Graduate
1,1,5,9500,1,1,1,3,1,113.5,1,0,0,1,0,0,20,0,0,7,7,7,14.30714285714286,0,0,8,8,8,15.0125,0,Graduate
2,39,1,9147,1,1,1,37,37,124.6,0,0,0,1,0,0,36,0,0,5,8,3,11.0,0,0,5,12,4,13.375,0,Enrolled
1,39,1,9853,1,19,1,19,4,116.0,1,0,0,1,0,0,29,0,0,7,14,0,0.0,0,0,6,6,0,0.0,0,Dropout
1,17,3,9238,1,1,1,3,3,124.9,1,0,0,1,0,0,19,0,0,6,10,6,12.0,0,0,6,12,4,11.0,0,Graduate
5,39,1,9147,1,1,1,1,1,140.5,0,0,1,0,0,0,24,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
5,39,1,9003,1,1,1,1,1,179.6,0,0,1,0,0,0,27,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,Dropout
1,17,1,9773,1,1,1,37,37,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.857142857142858,0,0,6,7,6,14.285714285714286,0,Graduate
1,17,2,171,1,1,1,3,1,139.4,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
1,17,4,9556,1,1,1,38,37,129.0,1,0,0,1,0,0,21,0,0,7,0,0,0.0,0,0,7,0,0,0.0,0,Dropout
2,39,1,9670,1,1,1,37,19,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11.0,0,0,6,9,5,13.0,0,Graduate
1,43,1,9147,1,1,1,1,19,147.8,0,0,0,1,0,1,18,0,0,5,9,5,13.2,0,0,5,13,5,14.4,5,Graduate
1,18,1,9085,1,1,1,37,37,138.0,1,0,0,1,0,1,21,0,0,6,7,6,13.5,0,0,6,6,3,15.333333333333334,0,Dropout
1,7,1,9147,1,3,1,6,27,150.0,0,0,0,1,0,0,26,0,0,5,5,0,0.0,0,0,5,0,0,0.0,0,Dropout
1,1,6,9500,1,1,1,1,19,130.8,1,0,0,1,0,1,19,0,0,8,8,7,14.214285714285714,0,0,8,8,7,14.214285714285714,0,Graduate
1,1,1,9085,1,1,1,37,11,122.6,0,0,0,1,0,0,18,0,0,5,5,5,13.0,0,0,5,5,5,12.4,0,Graduate
